cpu_infer,prefetch_num,eval_count,eval_duration,eval_rate,hit_rate,gpu_compute_max_num
2,1,100,120.20208048820496,0.8319323558614502,0.115,1
2,2,100,126.2400586605072,0.7921415837497855,0.121,1
2,3,100,126.65587711334229,0.7895409378477686,0.122,1
2,4,100,121.09817576408386,0.8257762709391588,0.123,1
2,5,100,119.05607008934021,0.8399403736824133,0.123,1
2,6,100,125.60345816612244,0.7961564232390843,0.124,1
2,7,100,121.09236979484558,0.825815864116127,0.123,1
2,8,100,116.47849822044373,0.858527552533713,0.123,1
2,1,100,123.29962205886841,0.8110324941000696,0.195,2
2,2,100,117.27533650398254,0.8526942064805255,0.226,2
2,3,100,122.46599960327148,0.8165531684218471,0.237,2
2,4,100,116.17632055282593,0.8607606052950311,0.242,2
2,5,100,113.01801252365112,0.8848147102133224,0.245,2
2,6,100,114.49444532394409,0.8734048164263836,0.243,2
2,7,100,110.56510043144226,0.9044445273398605,0.243,2
2,8,100,118.19945001602173,0.8460276252253727,0.242,2
2,1,100,120.96982192993164,0.8266524526912356,0.235,3
2,2,100,121.12962031364441,0.8255619041904625,0.301,3
2,3,100,111.67675495147705,0.8954414913242192,0.336,3
2,4,100,109.19332957267761,0.9158068573542429,0.35,3
2,5,100,112.05203557014465,0.8924425111170776,0.355,3
2,6,100,106.25122594833374,0.941165611101998,0.356,3
2,7,100,125.06868839263916,0.7995606357209183,0.348,3
2,8,100,107.82984733581543,0.9273870126938892,0.355,3
2,1,100,122.67765641212463,0.8151443622631568,0.247,4
2,2,100,112.6298439502716,0.8878641441086614,0.338,4
2,3,100,110.70913481712341,0.9032678302940994,0.389,4
2,4,100,116.20653533935547,0.8605367994835413,0.423,4
2,5,100,102.78358626365662,0.9729179885150508,0.45,4
2,6,100,98.71578288078308,1.0130092380543427,0.452,4
2,7,100,101.68564987182617,0.9834229325971667,0.452,4
2,8,100,124.1598732471466,0.8054131933667882,0.429,4
2,1,100,115.9865391254425,0.8621690133528974,0.252,5
2,2,100,109.36112952232361,0.9144016748618827,0.358,5
2,3,100,103.01525211334229,0.9707300418968566,0.429,5
2,4,100,113.49216794967651,0.8811180701415532,0.47,5
2,5,100,114.76998805999756,0.8713079237032215,0.469,5
2,6,100,97.5391137599945,1.0252297375395554,0.519,5
2,7,100,94.69254326820374,1.056049363008063,0.519,5
2,8,100,96.56679630279541,1.0355526312215995,0.517,5
2,1,100,113.98150706291199,0.8773353026891029,0.254,6
2,2,100,103.2859194278717,0.968186182142994,0.355,6
2,3,100,91.47854018211365,1.0931525557898278,0.451,6
2,4,100,101.3220591545105,0.9869519118981344,0.492,6
2,5,100,85.92654275894165,1.1637847490331368,0.541,6
2,6,100,88.99460506439209,1.1236636190210063,0.554,6
2,7,100,109.28698968887329,0.9150220011063328,0.516,6
2,8,100,89.84495520591736,1.1130285475774138,0.541,6
2,1,100,106.28691792488098,0.9408495603445355,0.252,7
2,2,100,97.03427481651306,1.030563686791033,0.357,7
2,3,100,87.95422053337097,1.1369551045257538,0.454,7
2,4,100,82.1254529953003,1.2176492957149667,0.511,7
2,5,100,81.3260498046875,1.229618310985961,0.541,7
2,6,100,85.73417544364929,1.166396008155782,0.552,7
2,7,100,85.72517228126526,1.1665185072116142,0.554,7
2,8,100,95.70888996124268,1.0448350204510262,0.544,7
2,1,100,102.99437427520752,0.9709268171559899,0.26,8
2,2,100,91.27357935905457,1.095607301721095,0.358,8
2,3,100,89.58110690116882,1.11630681355976,0.431,8
2,4,100,77.42664885520935,1.291544984556979,0.521,8
2,5,100,77.47475671768188,1.2907430011610121,0.538,8
2,6,100,105.98590922355652,0.9435216504966673,0.482,8
2,7,100,80.24483799934387,1.2461860786710999,0.552,8
2,8,100,82.5883138179779,1.2108250595889016,0.535,8
4,1,100,57.240315675735474,1.7470204141866852,0.113,1
4,2,100,57.083826541900635,1.7518096816196802,0.12,1
4,3,100,64.50149607658386,1.5503516365150365,0.12,1
4,4,100,68.80222845077515,1.4534412947328506,0.121,1
4,5,100,75.07637453079224,1.3319769451438475,0.12,1
4,6,100,76.43933439254761,1.30822698542165,0.119,1
4,7,100,86.46006894111633,1.1566032877917902,0.118,1
4,8,100,85.90288758277893,1.1641052217672732,0.118,1
4,1,100,56.54914212226868,1.768373422602651,0.193,2
4,2,100,60.06049823760986,1.6649878528210416,0.218,2
4,3,100,60.827014446258545,1.6440063828605511,0.231,2
4,4,100,62.09148836135864,1.6105267024366086,0.234,2
4,5,100,67.21962404251099,1.4876608047786473,0.229,2
4,6,100,82.29007411003113,1.215213390940549,0.225,2
4,7,100,92.66653084754944,1.0791382723123113,0.221,2
4,8,100,104.24988794326782,0.9592336449744618,0.216,2
4,1,100,56.23441219329834,1.778270566006154,0.229,3
4,2,100,55.73552584648132,1.7941877910229345,0.295,3
4,3,100,60.56345772743225,1.651160679267243,0.321,3
4,4,100,74.9632978439331,1.3339861355645142,0.316,3
4,5,100,73.15595984458923,1.3669426279477106,0.314,3
4,6,100,90.0834379196167,1.1100819674448044,0.303,3
4,7,100,78.41867923736572,1.2752063790479016,0.307,3
4,8,100,81.56633687019348,1.2259959664382412,0.3,3
4,1,100,54.25529336929321,1.8431381306767913,0.245,4
4,2,100,52.11757445335388,1.9187385646563753,0.332,4
4,3,100,54.97455906867981,1.8190232299102178,0.384,4
4,4,100,77.51987552642822,1.2899917514174517,0.371,4
4,5,100,65.41297125816345,1.5287487798915744,0.389,4
4,6,100,73.39150476455688,1.3625555208440585,0.363,4
4,7,100,109.37642359733582,0.914273814328994,0.328,4
4,8,100,80.46990394592285,1.2427006259035889,0.35,4
4,1,100,56.631983041763306,1.7657866567422673,0.24,5
4,2,100,51.652332067489624,1.9360210080996667,0.347,5
4,3,100,53.370821475982666,1.873682983219602,0.412,5
4,4,100,68.3924171924591,1.4621503977348225,0.411,5
4,5,100,65.41887664794922,1.528610779089782,0.414,5
4,6,100,72.04818868637085,1.3879599449099922,0.4,5
4,7,100,79.4797031879425,1.258182856616034,0.39,5
4,8,100,78.74992489814758,1.2698424808574298,0.398,5
4,1,100,51.17170572280884,1.954204937816385,0.25,6
4,2,100,50.017478704452515,1.9993010961405795,0.343,6
4,3,100,52.17314958572388,1.9166947135459687,0.435,6
4,4,100,54.36874008178711,1.839292208161705,0.461,6
4,5,100,64.15557646751404,1.5587109571158826,0.412,6
4,6,100,71.78312849998474,1.3930850060403992,0.414,6
4,7,100,77.5454273223877,1.2895666895258642,0.401,6
4,8,100,80.82516551017761,1.2372384191085617,0.385,6
4,1,100,51.13502025604248,1.9556069304222732,0.244,7
4,2,100,47.96755409240723,2.0847425284048198,0.344,7
4,3,100,57.54252791404724,1.7378450969233152,0.418,7
4,4,100,55.830124378204346,1.7911477202268107,0.456,7
4,5,100,64.62051820755005,1.5474961014521287,0.425,7
4,6,100,93.2867386341095,1.071963726722416,0.384,7
4,7,100,74.1320161819458,1.3489448304571288,0.422,7
4,8,100,79.86983633041382,1.2520371218279405,0.405,7
4,1,100,49.78306531906128,2.0087151998193917,0.242,8
4,2,100,47.50927495956421,2.1048521596069687,0.348,8
4,3,100,50.948543071746826,1.9627646635386191,0.429,8
4,4,100,56.61102771759033,1.7664402861375317,0.459,8
4,5,100,64.68639254570007,1.5459201860631095,0.419,8
4,6,100,72.22760128974915,1.3845122669772565,0.425,8
4,7,100,74.52160573005676,1.3418927171568855,0.42,8
4,8,100,80.79237103462219,1.2377406272325726,0.379,8
6,1,100,44.811447620391846,2.231572629545985,0.113,1
6,2,100,46.7989776134491,2.1367988169737706,0.12,1
6,3,100,49.5863938331604,2.016682244255601,0.122,1
6,4,100,55.747989654541016,1.7937866570557919,0.121,1
6,5,100,64.73485708236694,1.5447628141476022,0.12,1
6,6,100,73.92204356193542,1.3527764545120458,0.119,1
6,7,100,79.00622534751892,1.265723043470781,0.118,1
6,8,100,79.66836166381836,1.2552034196708644,0.117,1
6,1,100,43.28422737121582,2.3103103849440636,0.193,2
6,2,100,50.68027901649475,1.9731540934779248,0.219,2
6,3,100,49.134888648986816,2.035213729991063,0.232,2
6,4,100,55.88831806182861,1.78928268854631,0.228,2
6,5,100,64.66324281692505,1.5464736323713393,0.226,2
6,6,100,74.6013810634613,1.3404577579459662,0.224,2
6,7,100,94.8117904663086,1.0547211428892385,0.218,2
6,8,100,82.37323355674744,1.2139865789183737,0.219,2
6,1,100,44.653685331344604,2.239456816564368,0.227,3
6,2,100,46.67533612251282,2.1424591295394486,0.293,3
6,3,100,48.150758504867554,2.076810482432816,0.322,3
6,4,100,69.47645449638367,1.4393365453789113,0.292,3
6,5,100,64.57981657981873,1.5484714156226038,0.305,3
6,6,100,88.05401134490967,1.1356666036291931,0.3,3
6,7,100,78.01776480674744,1.2817593563171579,0.3,3
6,8,100,79.12615633010864,1.2638045955727608,0.302,3
6,1,100,42.88956689834595,2.331569358977522,0.239,4
6,2,100,44.18074011802673,2.26342971468687,0.325,4
6,3,100,46.29638433456421,2.159995892494383,0.376,4
6,4,100,54.46450924873352,1.836058038149409,0.369,4
6,5,100,64.78584861755371,1.543546964867649,0.359,4
6,6,100,73.64552426338196,1.357855769243563,0.353,4
6,7,100,76.42455816268921,1.3084799232613742,0.361,4
6,8,100,81.53868341445923,1.2264117571251711,0.347,4
6,1,100,42.89568591117859,2.3312367636937603,0.241,5
6,2,100,43.605366230010986,2.2932957258635733,0.351,5
6,3,100,45.99094104766846,2.174341244645386,0.405,5
6,4,100,55.333075284957886,1.8072373437589266,0.382,5
6,5,100,64.38904595375061,1.5530591969296772,0.403,5
6,6,100,75.17610359191895,1.3302099366952227,0.37,5
6,7,100,80.11239242553711,1.2482463320883599,0.37,5
6,8,100,80.67226648330688,1.2395833705836505,0.375,5
6,1,100,41.446396589279175,2.4127549854567265,0.248,6
6,2,100,42.035186767578125,2.3789593359706522,0.347,6
6,3,100,45.27265024185181,2.2088390996725016,0.41,6
6,4,100,53.673471450805664,1.863117799109656,0.405,6
6,5,100,67.10069155693054,1.4902976061752888,0.388,6
6,6,100,75.64137625694275,1.3220277703609535,0.388,6
6,7,100,79.06789350509644,1.2647358563252271,0.404,6
6,8,100,79.10978984832764,1.2640660554366772,0.393,6
6,1,100,41.604870319366455,2.403564756538887,0.243,7
6,2,100,41.171276807785034,2.4288777942658095,0.342,7
6,3,100,57.20906949043274,1.7479745937263205,0.381,7
6,4,100,56.88349485397339,1.7579791863476697,0.409,7
6,5,100,67.01506638526917,1.4922017599012836,0.395,7
6,6,100,72.6409215927124,1.376634516845562,0.4,7
6,7,100,77.63718223571777,1.288042624942073,0.417,7
6,8,100,80.82660293579102,1.2372164159792836,0.396,7
6,1,100,40.44392013549805,2.472559526004725,0.242,8
6,2,100,40.03313446044922,2.4979308102590645,0.346,8
6,3,100,45.01149559020996,2.2216546837370603,0.41,8
6,4,100,54.57813763618469,1.8322354761643813,0.431,8
6,5,100,66.45023131370544,1.5048856568746793,0.418,8
6,6,100,71.56153893470764,1.397398679355393,0.419,8
6,7,100,77.59621405601501,1.288722667935992,0.407,8
6,8,100,79.87685441970825,1.2519271161400005,0.406,8
8,1,100,37.625264406204224,2.6577886316065458,0.113,1
8,2,100,51.437079668045044,1.9441228126744599,0.118,1
8,3,100,45.110954999923706,2.216756439764335,0.12,1
8,4,100,55.319756746292114,1.807672446186283,0.119,1
8,5,100,69.01415038108826,1.4489782087848857,0.119,1
8,6,100,94.6141254901886,1.0569246344761694,0.118,1
8,7,100,78.74782276153564,1.2698763787136091,0.118,1
8,8,100,80.12463521957397,1.2480556039470192,0.118,1
8,1,100,37.458619832992554,2.6696125069702292,0.191,2
8,2,100,40.459489822387695,2.471608031613547,0.22,2
8,3,100,43.933945178985596,2.27614432513636,0.225,2
8,4,100,75.34071564674377,1.3273035587938697,0.216,2
8,5,100,65.95223999023438,1.51624872809183,0.224,2
8,6,100,101.20022201538086,0.9881401246807695,0.217,2
8,7,100,78.30850481987,1.27700050243618,0.224,2
8,8,100,81.79936242103577,1.2225034161670154,0.218,2
8,1,100,37.79884696006775,2.6455833455884012,0.231,3
8,2,100,39.99015688896179,2.5006153458628293,0.29,3
8,3,100,44.403172969818115,2.2520913104109104,0.311,3
8,4,100,55.588526010513306,1.7989323908514372,0.306,3
8,5,100,65.28688168525696,1.5317012762547355,0.308,3
8,6,100,73.19261193275452,1.3662581148473658,0.303,3
8,7,100,78.28285193443298,1.2774189688918915,0.303,3
8,8,100,79.62457299232483,1.2558937051962489,0.3,3
8,1,100,37.90707349777222,2.638030076520599,0.245,4
8,2,100,39.59308362007141,2.525693652951693,0.323,4
8,3,100,47.40496206283569,2.109483810311864,0.355,4
8,4,100,54.93025612831116,1.8204903280700309,0.355,4
8,5,100,65.25545597076416,1.5324389127677254,0.367,4
8,6,100,73.02581357955933,1.3693787867361882,0.357,4
8,7,100,83.48452949523926,1.197826718370648,0.341,4
8,8,100,82.67108416557312,1.209612780687872,0.345,4
8,1,100,37.17814326286316,2.689752398148643,0.245,5
8,2,100,38.53308963775635,2.5951721219368764,0.348,5
8,3,100,44.105106592178345,2.2673111511702846,0.376,5
8,4,100,55.68829393386841,1.7957095277286306,0.381,5
8,5,100,65.83516478538513,1.5189450854416207,0.396,5
8,6,100,74.5607237815857,1.3411886973218607,0.384,5
8,7,100,78.50134825706482,1.2738634713958608,0.376,5
8,8,100,81.63806438446045,1.22491880171322,0.377,5
8,1,100,36.74747443199158,2.721275449420875,0.245,6
8,2,100,39.176433086395264,2.5525549959964793,0.346,6
8,3,100,44.26692175865173,2.2590231266861363,0.387,6
8,4,100,56.01795196533203,1.7851420212914468,0.394,6
8,5,100,67.25235104560852,1.486936864589061,0.398,6
8,6,100,81.14276957511902,1.2323956961738118,0.387,6
8,7,100,77.91067814826965,1.2835211087457457,0.393,6
8,8,100,78.75955510139465,1.26968721282466,0.4,6
8,1,100,36.18608355522156,2.7634933149755097,0.244,7
8,2,100,37.645811319351196,2.6563380226207713,0.341,7
8,3,100,43.23692607879639,2.312837869596852,0.401,7
8,4,100,54.054927825927734,1.8499700956410208,0.406,7
8,5,100,65.40547013282776,1.528924106759212,0.397,7
8,6,100,74.70423078536987,1.3386122706665238,0.405,7
8,7,100,78.22764658927917,1.2783204450088193,0.396,7
8,8,100,104.02946186065674,0.961266147218429,0.381,7
8,1,100,35.142178535461426,2.845583403404873,0.246,8
8,2,100,38.10774755477905,2.624138303011801,0.353,8
8,3,100,43.264371156692505,2.3113707035709714,0.402,8
8,4,100,71.0480477809906,1.4074982089339785,0.393,8
8,5,100,64.73416066169739,1.5447794329581706,0.411,8
8,6,100,88.47836112976074,1.1302198494990412,0.397,8
8,7,100,77.28318333625793,1.2939425588216462,0.418,8
8,8,100,78.9940333366394,1.265918396315352,0.418,8
10,1,100,36.01411008834839,2.776689462954491,0.113,1
10,2,100,44.62418532371521,2.2409372692089393,0.117,1
10,3,100,52.98986864089966,1.8871531967304422,0.119,1
10,4,100,56.72446894645691,1.7629076456298167,0.119,1
10,5,100,69.34924960136414,1.4419766698965544,0.119,1
10,6,100,99.70265293121338,1.0029823385842278,0.118,1
10,7,100,80.67152643203735,1.2395947420710596,0.119,1
10,8,100,80.67193269729614,1.239588499450338,0.119,1
10,1,100,35.10916519165039,2.8482591213470907,0.191,2
10,2,100,38.70742392539978,2.5834837315117753,0.219,2
10,3,100,45.314555168151855,2.2067964615105033,0.222,2
10,4,100,72.88243055343628,1.3720727923128406,0.217,2
10,5,100,68.35160708427429,1.4630233913403783,0.223,2
10,6,100,79.61324310302734,1.2560724334592197,0.222,2
10,7,100,81.08565092086792,1.2332638249101648,0.223,2
10,8,100,83.89538073539734,1.191960738761005,0.218,2
10,1,100,34.912333250045776,2.864317296807107,0.228,3
10,2,100,47.50323987007141,2.105119572338965,0.275,3
10,3,100,44.01898503303528,2.271747063794229,0.3,3
10,4,100,57.661933183670044,1.7342463992920751,0.298,3
10,5,100,67.47792220115662,1.4819662007655288,0.308,3
10,6,100,75.44326972961426,1.3254992838777548,0.306,3
10,7,100,79.8133533000946,1.2529231746974032,0.306,3
10,8,100,81.51488852500916,1.2267697571507998,0.297,3
10,1,100,37.25485301017761,2.6842140532048564,0.239,4
10,2,100,41.32390379905701,2.419906901493705,0.319,4
10,3,100,44.95484662055969,2.2244542583816957,0.35,4
10,4,100,57.99482846260071,1.7242916765326288,0.352,4
10,5,100,67.36384510993958,1.4844758317580797,0.366,4
10,6,100,75.17154693603516,1.3302905697163825,0.36,4
10,7,100,80.38458466529846,1.2440196141632787,0.351,4
10,8,100,113.51869106292725,0.8809122010098462,0.318,4
10,1,100,34.83891034126282,2.870353837719233,0.241,5
10,2,100,44.159141063690186,2.2645368001105646,0.328,5
10,3,100,45.003387689590454,2.222054941502339,0.368,5
10,4,100,56.21491026878357,1.7788874788177065,0.39,5
10,5,100,67.26210713386536,1.4867211905951674,0.387,5
10,6,100,75.75919580459595,1.3199717729043459,0.38,5
10,7,100,86.30902338027954,1.1586274074658185,0.368,5
10,8,100,83.68196272850037,1.195000651746688,0.374,5
10,1,100,34.411133766174316,2.9060361881565977,0.245,6
10,2,100,36.977861642837524,2.7043207897168826,0.339,6
10,3,100,44.037094831466675,2.2708128313801725,0.389,6
10,4,100,54.76004600524902,1.8261489406056106,0.414,6
10,5,100,65.3350739479065,1.530571467321409,0.41,6
10,6,100,72.92767381668091,1.3712215784006918,0.401,6
10,7,100,80.43460297584534,1.2432460197513524,0.392,6
10,8,100,82.83300638198853,1.2072482258925268,0.383,6
10,1,100,33.82774257659912,2.9561535113837776,0.245,7
10,2,100,37.090859174728394,2.696082059704196,0.339,7
10,3,100,43.77040982246399,2.2846484738344324,0.387,7
10,4,100,55.22930073738098,1.8106330999102576,0.4,7
10,5,100,68.5182592868805,1.4594649811710476,0.398,7
10,6,100,86.81743359565735,1.1518423876215809,0.396,7
10,7,100,83.36684370040894,1.199517644680957,0.38,7
10,8,100,95.92358636856079,1.042496468134299,0.377,7
10,1,100,33.626609086990356,2.973835385581252,0.242,8
10,2,100,37.11538505554199,2.6943004861825677,0.34,8
10,3,100,56.44669580459595,1.7715828814174435,0.376,8
10,4,100,56.57083344459534,1.7676953636884025,0.407,8
10,5,100,83.15733408927917,1.2025397530497821,0.394,8
10,6,100,89.72568321228027,1.1145080919964903,0.4,8
10,7,100,82.47199869155884,1.212532757621105,0.398,8
10,8,100,84.10661005973816,1.1889671921026574,0.386,8
