timestamp,gpu_util,gpu_mem_ctrl_util,gpu_mem_used_MB,gpu_mem_util_pct,pcie_tx_MBps,pcie_rx_MBps,cpu_total_util,cpu_proc_util
1767160548.036682,0,0,11070.5625,45.06824010747435,8.154296875,171.77734375,0.5,23.3
1767160548.1797044,3,0,11082.5625,45.11709208597948,18.75,0.29296875,1.2,0.0
1767160548.3217084,3,0,11082.5625,45.11709208597948,16.064453125,0.29296875,3.0,0.0
1767160548.4638352,3,0,11082.5625,45.11709208597948,16.064453125,19.3359375,3.2,0.0
1767160548.6061141,3,0,11082.5625,45.11709208597948,0.29296875,20.99609375,3.1,0.0
1767160548.7483327,3,0,11082.5625,45.11709208597948,16.064453125,0.244140625,3.4,0.0
1767160548.8905215,3,0,11082.5625,45.11709208597948,5.46875,20.99609375,3.0,7.0
1767160549.0328686,3,0,11082.5625,45.11709208597948,16.11328125,0.29296875,3.2,0.0
1767160549.1750758,2,1,11082.5625,45.11709208597948,0.341796875,20.99609375,3.5,0.0
1767160549.31739,2,1,11082.5625,45.11709208597948,16.064453125,0.29296875,3.1,0.0
1767160549.4594889,2,1,11082.5625,45.11709208597948,0.341796875,20.99609375,3.2,0.0
1767160549.6017044,2,1,11082.5625,45.11709208597948,16.11328125,20.99609375,3.1,7.0
1767160549.743929,2,1,11082.5625,45.11709208597948,0.29296875,20.99609375,3.4,0.0
1767160549.8861306,2,1,11082.5625,45.11709208597948,16.11328125,0.341796875,3.1,0.0
1767160550.0284035,2,1,11082.5625,45.11709208597948,0.341796875,22.65625,3.1,0.0
1767160550.170601,2,1,11082.5625,45.11709208597948,0.29296875,0.29296875,1.0,0.0
1767160550.312843,2,1,11082.5625,45.11709208597948,0.29296875,0.244140625,0.4,7.0
1767160550.4550486,2,1,11082.5625,45.11709208597948,7.2265625,21.533203125,0.6,0.0
1767160550.5974302,2,1,11084.5625,45.125234082397,7.958984375,31.4453125,2.9,0.0
1767160550.7397747,2,1,11084.5625,45.125234082397,11.5234375,30.322265625,3.3,0.0
1767160550.8822486,2,1,11104.5625,45.20665404657222,0.341796875,0.29296875,1.5,0.0
1767160551.0244706,2,1,11104.5625,45.20665404657222,0.29296875,0.29296875,0.4,7.0
1767160551.1665378,0,0,11104.5625,45.20665404657222,0.341796875,0.29296875,0.4,0.0
1767160551.308628,0,0,11100.5625,45.190370053737176,0.341796875,0.29296875,0.4,0.0
1767160551.4507883,0,0,11122.5625,45.279932014329916,10.64453125,30.419921875,0.6,0.0
1767160551.5929074,0,0,11176.5625,45.499765917603,7.958984375,30.6640625,3.0,0.0
1767160551.7351758,0,0,11176.5625,45.499765917603,7.763671875,31.884765625,3.1,7.0
1767160551.8775349,0,0,11180.5625,45.51604991043804,12.109375,32.71484375,3.0,0.0
1767160552.020018,0,0,11180.5625,45.51604991043804,7.666015625,32.12890625,3.0,0.0
1767160552.1624386,11,6,11180.5625,45.51604991043804,7.470703125,23.6328125,3.0,0.0
1767160552.3047693,11,6,11180.5625,45.51604991043804,7.51953125,31.93359375,3.0,0.0
1767160552.4470897,11,6,11180.5625,45.51604991043804,7.470703125,31.73828125,3.0,7.0
1767160552.5893724,11,6,11180.5625,45.51604991043804,7.32421875,31.005859375,2.9,0.0
1767160552.7318704,11,6,11180.5625,45.51604991043804,7.470703125,30.37109375,3.1,0.0
1767160552.8741126,11,6,11180.5625,45.51604991043804,7.51953125,30.17578125,3.1,0.0
1767160553.0164895,11,6,11180.5625,45.51604991043804,7.421875,32.763671875,3.0,0.0
1767160553.1588287,10,5,11180.5625,45.51604991043804,7.275390625,24.267578125,3.0,7.0
1767160553.3012576,10,5,11180.5625,45.51604991043804,5.76171875,28.955078125,2.9,0.0
1767160553.4435647,10,5,11180.5625,45.51604991043804,7.470703125,30.2734375,3.0,0.0
1767160553.586066,10,5,11180.5625,45.51604991043804,7.568359375,29.638671875,2.9,0.0
1767160553.728461,10,5,11180.5625,45.51604991043804,8.59375,30.37109375,3.0,7.0
1767160553.8707113,10,5,11180.5625,45.51604991043804,7.763671875,33.69140625,3.0,0.0
1767160554.0131662,10,5,11180.5625,45.51604991043804,7.080078125,32.51953125,2.9,0.0
1767160554.1554787,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,3.0,0.0
1767160554.297772,9,4,11180.5625,45.51604991043804,7.51953125,30.37109375,2.9,0.0
1767160554.4400573,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,3.0,7.0
1767160554.5823503,9,4,11180.5625,45.51604991043804,7.470703125,30.419921875,2.9,0.0
1767160554.7245889,9,4,11180.5625,45.51604991043804,7.470703125,32.861328125,3.0,0.0
1767160554.86697,9,4,11180.5625,45.51604991043804,5.6640625,30.419921875,3.2,0.0
1767160555.0093338,9,4,11180.5625,45.51604991043804,7.51953125,30.37109375,3.0,0.0
1767160555.1515815,10,4,11180.5625,45.51604991043804,5.46875,33.447265625,3.0,7.0
1767160555.2937872,10,4,11180.5625,45.51604991043804,7.51953125,28.857421875,2.9,0.0
1767160555.4361193,10,4,11180.5625,45.51604991043804,7.51953125,34.912109375,3.0,0.0
1767160555.5784316,10,4,11180.5625,45.51604991043804,7.8125,32.666015625,2.9,0.0
1767160555.7207665,10,4,11180.5625,45.51604991043804,7.470703125,37.79296875,3.0,7.0
1767160555.8631012,10,4,11180.5625,45.51604991043804,8.349609375,33.447265625,3.0,0.0
1767160556.005537,10,4,11180.5625,45.51604991043804,11.9140625,32.861328125,2.9,0.0
1767160556.1480083,11,5,11180.5625,45.51604991043804,8.251953125,30.419921875,3.0,7.0
1767160556.29027,11,5,11180.5625,45.51604991043804,5.76171875,22.8515625,3.0,0.0
1767160556.4326582,11,5,11180.5625,45.51604991043804,6.689453125,28.7109375,3.0,0.0
1767160556.5749414,11,5,11180.5625,45.51604991043804,6.25,25.439453125,3.0,0.0
1767160556.7172108,11,5,11180.5625,45.51604991043804,5.712890625,22.8515625,3.0,0.0
1767160556.8594356,11,5,11180.5625,45.51604991043804,7.51953125,28.61328125,3.0,7.0
1767160557.0018005,11,5,11180.5625,45.51604991043804,7.51953125,30.37109375,3.0,0.0
1767160557.1442082,11,6,11180.5625,45.51604991043804,11.279296875,30.95703125,3.1,0.0
1767160557.2864487,11,6,11180.5625,45.51604991043804,7.177734375,28.173828125,3.0,0.0
1767160557.429097,11,6,11180.5625,45.51604991043804,6.73828125,30.126953125,2.9,0.0
1767160557.5714595,11,6,11180.5625,45.51604991043804,7.275390625,29.296875,3.0,0.0
1767160557.7137294,11,6,11180.5625,45.51604991043804,5.712890625,30.37109375,2.9,7.0
1767160557.8559604,11,6,11180.5625,45.51604991043804,5.810546875,28.7109375,3.0,0.0
1767160557.9983075,11,6,11180.5625,45.51604991043804,6.15234375,26.171875,3.0,0.0
1767160558.1405673,10,5,11180.5625,45.51604991043804,7.51953125,30.37109375,3.0,0.0
1767160558.2827673,10,5,11180.5625,45.51604991043804,7.51953125,30.37109375,3.0,0.0
1767160558.4251454,10,5,11180.5625,45.51604991043804,7.32421875,30.224609375,3.0,7.0
1767160558.567441,10,5,11180.5625,45.51604991043804,5.95703125,30.37109375,3.0,0.0
1767160558.709719,10,5,11180.5625,45.51604991043804,5.6640625,30.37109375,2.9,0.0
1767160558.8520067,10,5,11180.5625,45.51604991043804,7.51953125,30.37109375,3.0,0.0
1767160558.9943178,10,5,11180.5625,45.51604991043804,7.861328125,22.900390625,3.1,0.0
1767160559.1366124,10,5,11180.5625,45.51604991043804,6.689453125,22.8515625,3.0,0.0
1767160559.2788906,10,5,11180.5625,45.51604991043804,7.470703125,30.419921875,3.0,7.0
1767160559.421304,10,5,11180.5625,45.51604991043804,7.421875,30.126953125,2.9,0.0
1767160559.5635433,10,5,11180.5625,45.51604991043804,7.51953125,30.37109375,3.0,0.0
1767160559.7057836,10,5,11180.5625,45.51604991043804,6.494140625,23.193359375,3.0,0.0
1767160559.848054,10,5,11180.5625,45.51604991043804,7.51953125,30.419921875,3.0,0.0
1767160559.9903238,10,5,11180.5625,45.51604991043804,5.908203125,28.466796875,2.9,0.0
1767160560.132729,7,3,11180.5625,45.51604991043804,7.275390625,22.8515625,3.0,7.0
1767160560.2749844,7,3,11180.5625,45.51604991043804,7.373046875,36.376953125,3.0,0.0
1767160560.4173315,7,3,11180.5625,45.51604991043804,6.103515625,29.150390625,2.9,0.0
1767160560.5595424,7,3,11180.5625,45.51604991043804,7.373046875,30.17578125,3.0,0.0
1767160560.7020564,7,3,11180.5625,45.51604991043804,7.470703125,30.37109375,2.9,0.0
1767160560.844312,7,3,11180.5625,45.51604991043804,7.51953125,30.419921875,3.0,7.0
1767160560.9868994,7,3,11180.5625,45.51604991043804,7.51953125,30.322265625,3.2,0.0
1767160561.1294832,9,4,11180.5625,45.51604991043804,8.056640625,30.419921875,3.0,7.0
1767160561.2717497,9,4,11180.5625,45.51604991043804,9.716796875,30.419921875,3.0,0.0
1767160561.4141052,9,4,11180.5625,45.51604991043804,6.005859375,29.58984375,3.0,0.0
1767160561.5560758,9,4,11180.5625,45.51604991043804,7.470703125,36.572265625,3.0,7.0
1767160561.6988437,9,4,11180.5625,45.51604991043804,7.51953125,29.736328125,3.1,0.0
1767160561.8411353,9,4,11180.5625,45.51604991043804,6.689453125,30.419921875,2.9,0.0
1767160561.9835477,9,4,11180.5625,45.51604991043804,5.712890625,29.248046875,3.0,0.0
1767160562.1257935,7,3,11180.5625,45.51604991043804,7.51953125,30.37109375,2.9,0.0
1767160562.2679865,7,3,11180.5625,45.51604991043804,5.712890625,29.248046875,3.0,0.0
1767160562.410277,7,3,11180.5625,45.51604991043804,11.181640625,31.005859375,2.9,7.0
1767160562.552526,7,3,11180.5625,45.51604991043804,6.591796875,29.6875,3.0,0.0
1767160562.6949172,7,3,11180.5625,45.51604991043804,7.470703125,30.029296875,3.0,0.0
1767160562.8373098,7,3,11180.5625,45.51604991043804,7.32421875,37.6953125,3.1,0.0
1767160562.979615,7,3,11180.5625,45.51604991043804,6.298828125,22.94921875,3.1,0.0
1767160563.1219225,7,3,11180.5625,45.51604991043804,7.32421875,29.833984375,3.2,0.0
1767160563.2642317,7,3,11180.5625,45.51604991043804,7.275390625,27.294921875,3.0,7.0
1767160563.406629,7,3,11180.5625,45.51604991043804,7.470703125,30.419921875,3.1,0.0
1767160563.5488458,7,3,11180.5625,45.51604991043804,6.689453125,30.078125,3.0,0.0
1767160563.691123,7,3,11180.5625,45.51604991043804,7.421875,29.736328125,3.0,0.0
1767160563.8333497,7,3,11180.5625,45.51604991043804,8.10546875,22.900390625,2.9,0.0
1767160563.975717,7,3,11180.5625,45.51604991043804,7.470703125,30.37109375,3.1,0.0
1767160564.1180172,9,4,11180.5625,45.51604991043804,7.51953125,30.712890625,2.9,0.0
1767160564.2602463,9,4,11180.5625,45.51604991043804,7.470703125,24.658203125,3.0,14.1
1767160564.40231,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,2.9,0.0
1767160564.5446675,9,4,11180.5625,45.51604991043804,7.421875,30.322265625,3.0,0.0
1767160564.6868925,9,4,11180.5625,45.51604991043804,7.51953125,28.466796875,3.0,0.0
1767160564.829172,9,4,11180.5625,45.51604991043804,6.640625,22.900390625,2.9,0.0
1767160564.971527,9,4,11180.5625,45.51604991043804,6.8359375,24.267578125,3.0,7.0
1767160565.1138937,8,4,11180.5625,45.51604991043804,6.34765625,38.525390625,3.2,0.0
1767160565.2562556,8,4,11180.5625,45.51604991043804,6.54296875,29.931640625,3.0,0.0
1767160565.398023,8,4,11180.5625,45.51604991043804,7.470703125,30.37109375,3.0,0.0
1767160565.5402958,8,4,11180.5625,45.51604991043804,5.712890625,27.9296875,3.0,0.0
1767160565.6825273,8,4,11180.5625,45.51604991043804,7.470703125,30.419921875,2.9,0.0
1767160565.8247576,8,4,11180.5625,45.51604991043804,5.712890625,27.5390625,3.0,7.0
1767160565.967063,8,4,11180.5625,45.51604991043804,7.470703125,30.419921875,3.0,0.0
1767160566.109297,8,4,11180.5625,45.51604991043804,7.177734375,36.572265625,2.9,0.0
1767160566.2515051,8,4,11180.5625,45.51604991043804,7.32421875,30.37109375,3.1,0.0
1767160566.393915,8,4,11180.5625,45.51604991043804,8.154296875,31.103515625,2.9,7.0
1767160566.5362923,8,4,11180.5625,45.51604991043804,7.470703125,33.984375,3.0,0.0
1767160566.678675,8,4,11180.5625,45.51604991043804,7.6171875,30.76171875,3.1,0.0
1767160566.8210487,8,4,11180.5625,45.51604991043804,6.8359375,29.638671875,2.9,0.0
1767160566.9634433,8,4,11180.5625,45.51604991043804,6.787109375,22.900390625,3.0,0.0
1767160567.1057048,8,3,11180.5625,45.51604991043804,6.884765625,30.37109375,3.0,7.0
1767160567.2480392,8,3,11180.5625,45.51604991043804,5.6640625,30.419921875,3.2,0.0
1767160567.3896806,8,3,11180.5625,45.51604991043804,7.51953125,33.935546875,2.9,0.0
1767160567.5322418,8,3,11180.5625,45.51604991043804,5.712890625,29.345703125,3.1,0.0
1767160567.674477,8,3,11180.5625,45.51604991043804,6.640625,26.220703125,2.9,0.0
1767160567.816836,8,3,11180.5625,45.51604991043804,5.712890625,23.73046875,3.1,7.0
1767160567.9591188,8,3,11180.5625,45.51604991043804,5.712890625,29.345703125,3.0,0.0
1767160568.1013992,8,3,11180.5625,45.51604991043804,7.6171875,25.146484375,2.9,0.0
1767160568.2437627,9,4,11180.5625,45.51604991043804,6.005859375,27.5390625,3.1,0.0
1767160568.3854258,9,4,11180.5625,45.51604991043804,6.73828125,22.8515625,2.9,0.0
1767160568.5277758,9,4,11180.5625,45.51604991043804,7.51953125,30.37109375,3.0,7.0
1767160568.6699967,9,4,11180.5625,45.51604991043804,7.470703125,30.419921875,2.9,0.0
1767160568.8122144,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,3.0,0.0
1767160568.9545677,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,2.9,0.0
1767160569.0968163,9,4,11180.5625,45.51604991043804,6.15234375,25.244140625,3.0,0.0
1767160569.2391899,9,4,11180.5625,45.51604991043804,7.177734375,25.1953125,3.3,7.0
1767160569.3812187,9,4,11180.5625,45.51604991043804,7.373046875,22.8515625,2.9,0.0
1767160569.5234826,9,4,11180.5625,45.51604991043804,6.54296875,23.14453125,3.0,0.0
1767160569.6658049,9,4,11180.5625,45.51604991043804,5.712890625,28.80859375,2.9,0.0
1767160569.8081098,9,4,11180.5625,45.51604991043804,6.0546875,31.25,3.0,0.0
1767160569.9504604,9,4,11180.5625,45.51604991043804,7.568359375,30.712890625,3.0,0.0
1767160570.0929444,9,4,11180.5625,45.51604991043804,7.666015625,26.708984375,2.9,7.0
1767160570.2352407,9,4,11180.5625,45.51604991043804,5.712890625,22.8515625,3.1,0.0
1767160570.3771784,9,4,11180.5625,45.51604991043804,5.6640625,30.078125,3.0,0.0
1767160570.519396,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,3.1,0.0
1767160570.6616483,9,4,11180.5625,45.51604991043804,7.51953125,31.689453125,2.9,0.0
1767160570.8038435,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,3.0,7.0
1767160570.9461267,9,4,11180.5625,45.51604991043804,7.470703125,30.37109375,2.9,0.0
1767160571.088377,9,4,11180.5625,45.51604991043804,6.93359375,22.8515625,3.0,0.0
1767160571.2306406,9,4,11180.5625,45.51604991043804,6.591796875,27.880859375,3.1,0.0
1767160571.372768,9,4,11180.5625,45.51604991043804,7.51953125,30.419921875,3.0,0.0
1767160571.5150263,9,4,11180.5625,45.51604991043804,7.470703125,30.2734375,3.0,7.0
1767160571.6572807,9,4,11180.5625,45.51604991043804,8.154296875,31.103515625,2.9,0.0
1767160571.7995424,9,4,11180.5625,45.51604991043804,7.666015625,34.86328125,3.1,0.0
1767160571.9420123,9,4,11180.5625,45.51604991043804,7.568359375,30.6640625,2.9,0.0
1767160572.0844014,9,4,11180.5625,45.51604991043804,5.712890625,22.8515625,3.0,7.0
1767160572.2266448,9,5,11180.5625,45.51604991043804,6.640625,24.51171875,2.9,0.0
1767160572.3686311,9,5,11180.5625,45.51604991043804,6.298828125,28.173828125,3.0,0.0
1767160572.5109668,9,5,11180.5625,45.51604991043804,7.470703125,30.46875,3.0,0.0
1767160572.653272,9,5,11180.5625,45.51604991043804,7.6171875,28.02734375,2.9,0.0
1767160572.7955732,9,5,11180.5625,45.51604991043804,7.421875,30.76171875,3.1,7.0
1767160572.9378664,9,5,11180.5625,45.51604991043804,5.712890625,32.568359375,3.0,0.0
1767160573.0801287,9,5,11180.5625,45.51604991043804,5.712890625,25.09765625,3.0,0.0
1767160573.2224085,9,5,11180.5625,45.51604991043804,7.373046875,28.173828125,2.9,0.0
1767160573.3647869,9,5,11180.5625,45.51604991043804,7.03125,41.40625,3.1,0.0
1767160573.507363,9,5,11180.5625,45.51604991043804,6.0546875,27.294921875,3.0,0.0
1767160573.6495965,9,5,11180.5625,45.51604991043804,7.51953125,31.15234375,2.9,7.0
1767160573.7917898,9,5,11180.5625,45.51604991043804,7.421875,30.322265625,3.0,0.0
1767160573.9340706,9,5,11180.5625,45.51604991043804,6.8359375,27.490234375,2.9,0.0
1767160574.0763369,9,5,11180.5625,45.51604991043804,7.51953125,30.322265625,3.0,0.0
1767160574.2187412,10,5,11180.5625,45.51604991043804,7.470703125,30.37109375,3.0,0.0
1767160574.3610153,10,5,11180.5625,45.51604991043804,6.689453125,22.8515625,2.9,7.0
1767160574.5032415,10,5,11180.5625,45.51604991043804,5.712890625,29.541015625,3.0,0.0
1767160574.6454737,10,5,11180.5625,45.51604991043804,6.8359375,25.390625,2.9,0.0
1767160574.7876842,10,5,11180.5625,45.51604991043804,5.6640625,26.123046875,3.0,0.0
1767160574.9299707,10,5,11180.5625,45.51604991043804,6.689453125,23.681640625,2.9,0.0
1767160575.0722895,10,5,11180.5625,45.51604991043804,6.54296875,23.193359375,3.0,0.0
1767160575.214547,9,5,11180.5625,45.51604991043804,5.810546875,27.9296875,2.9,7.0
1767160575.3567774,9,5,11180.5625,45.51604991043804,6.34765625,28.3203125,3.1,0.0
1767160575.4992576,9,5,11180.5625,45.51604991043804,7.03125,30.810546875,3.0,0.0
1767160575.6418269,9,5,11180.5625,45.51604991043804,7.470703125,25.244140625,3.0,0.0
1767160575.7841077,9,5,11180.5625,45.51604991043804,7.51953125,27.5390625,3.0,7.0
1767160575.9265082,9,5,11180.5625,45.51604991043804,6.884765625,29.58984375,2.9,0.0
1767160576.0687559,9,5,11180.5625,45.51604991043804,5.6640625,22.8515625,3.0,0.0
1767160576.211036,10,5,11180.5625,45.51604991043804,7.51953125,30.419921875,3.1,7.0
1767160576.3533752,10,5,11180.5625,45.51604991043804,7.2265625,35.693359375,2.9,0.0
1767160576.4957094,10,5,11180.5625,45.51604991043804,6.640625,23.14453125,3.0,0.0
1767160576.6385064,10,5,11180.5625,45.51604991043804,6.54296875,26.806640625,2.9,0.0
1767160576.7807348,10,5,11180.5625,45.51604991043804,7.177734375,30.419921875,3.3,7.0
1767160576.9230819,10,5,11180.5625,45.51604991043804,8.0078125,31.15234375,3.1,0.0
1767160577.065401,10,5,11180.5625,45.51604991043804,5.76171875,29.541015625,3.0,0.0
1767160577.207707,10,5,11180.5625,45.51604991043804,7.51953125,30.419921875,3.0,0.0
1767160577.34997,10,5,11180.5625,45.51604991043804,7.177734375,37.98828125,3.2,0.0
1767160577.4921772,10,5,11180.5625,45.51604991043804,6.4453125,26.953125,3.0,7.0
